ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_ISIC2_TOTAL,2005,60,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_AGGREGATE_TOTAL,2005,60,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_ISIC2_TOTAL,2006,69,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_AGGREGATE_TOTAL,2006,69,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_ISIC2_TOTAL,2007,94,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_AGGREGATE_TOTAL,2007,94,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_ISIC2_TOTAL,2008,95,,,T13:150,S9:259
CRI,INJ_FATL_ECO_NB,FA:1028,ECO_AGGREGATE_TOTAL,2008,95,,,T13:150,S9:259
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_TOTAL,2009,88,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_A,2009,9,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_B,2009,2,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_C,2009,22,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_D,2009,6,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_F,2009,14,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_G,2009,10,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_H,2009,11,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_I,2009,4,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_K,2009,0,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_L,2009,4,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_O,2009,1,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_P,2009,2,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_Q,2009,2,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_R,2009,1,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_AGGREGATE_TOTAL,2009,88,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_TOTAL,2010,88,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_A,2010,7,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_B,2010,3,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_C,2010,18,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_D,2010,6,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_F,2010,14,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_G,2010,3,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_H,2010,16,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_I,2010,6,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_K,2010,0,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_L,2010,3,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_O,2010,1,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_P,2010,3,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_Q,2010,3,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_ISIC4_R,2010,5,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:362,ECO_AGGREGATE_TOTAL,2010,88,,,T13:149_T14:153,S5:44_S9:66
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1983,283,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1983,41,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1983,86,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1983,5,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1983,49,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1983,33,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1983,39,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1983,6,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1983,24,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1983,283,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1984,311,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1984,41,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1984,97,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1984,9,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1984,54,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1984,21,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1984,58,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1984,10,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1984,21,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1984,311,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1985,338,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1985,33,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1985,105,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1985,9,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1985,57,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1985,26,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1985,73,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1985,8,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1985,27,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1985,338,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1986,316,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1986,25,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1986,111,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1986,6,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1986,56,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1986,18,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1986,63,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1986,8,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1986,29,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1986,316,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1987,370,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1987,45,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1987,124,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1987,9,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1987,72,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1987,18,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1987,52,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1987,5,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1987,45,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1987,370,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_TOTAL,1988,346,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_1,1988,41,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_3,1988,113,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_4,1988,9,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_5,1988,50,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_6,1988,25,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_7,1988,73,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_8,1988,8,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC2_9,1988,27,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1988,346,,,T13:149,S7:56
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,1995,126,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1995,126,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,1996,123,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1996,123,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,1997,149,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1997,149,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,1998,130,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1998,130,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,1999,143,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,1999,143,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2000,103,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2000,103,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2001,96,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2001,96,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2002,111,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2002,111,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2003,94,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2003,94,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2004,109,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2004,109,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2005,93,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2005,93,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2006,82,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2006,82,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2007,47,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2007,47,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_ISIC3_TOTAL,2008,75,,,T13:149,
CUB,INJ_FATL_ECO_NB,FX:1035,ECO_AGGREGATE_TOTAL,2008,75,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1975,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1975,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1975,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1975,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1975,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1975,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1975,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1975,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1975,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1975,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1975,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1977,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1977,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1977,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1977,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1977,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1977,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1977,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1977,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1977,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1977,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1977,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1978,7,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1978,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1978,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1978,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1978,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1978,3,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1978,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1978,2,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1978,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1978,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1978,7,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1979,3,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1979,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1979,2,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1979,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1979,3,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1980,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1980,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1980,3,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1980,1,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1980,0,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1980,5,,,T13:149,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1981,4,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1981,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1981,2,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1981,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1981,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1981,4,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1982,7,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1982,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1982,2,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1982,4,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1982,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1982,7,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1983,11,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1983,2,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1983,7,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1983,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1983,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1983,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1983,11,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1984,17,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1984,0,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1984,3,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1984,3,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1984,0,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1984,6,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1984,2,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1984,3,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1984,0,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1984,0,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1984,0,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1984,17,,,T13:150_I11:266,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1985,11,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1985,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1985,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1985,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1985,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1985,3,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1985,3,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1985,2,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1985,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1985,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1985,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1985,11,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1986,17,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1986,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1986,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1986,4,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_4,1986,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_5,1986,6,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_6,1986,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_7,1986,1,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_8,1986,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_9,1986,4,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_0,1986,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_AGGREGATE_TOTAL,1986,17,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_TOTAL,1987,13,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_1,1987,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_2,1987,0,,,T13:150,
CYP,INJ_FATL_ECO_NB,FA:38,ECO_ISIC2_3,1987,3,,,T13:150,
